# 1st underlying asset price, 2nd underlying asset price, time, price
1.274414062500000000e+01, 1.174804687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.774414062500000000e+01, 2.674804687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.024414062500000000e+01, 4.248046875000000000e+00, 3.000000000000000000e+00, 5.751953125000000000e+00
5.244140625000000000e+00, 1.924804687500000000e+01, 3.000000000000000000e+00, 4.755859375000000000e+00
7.119140625000000000e+00, 9.873046875000000000e+00, 3.000000000000000000e+00, 2.880859375000000000e+00
2.211914062500000000e+01, 2.487304687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.961914062500000000e+01, 2.373046875000000000e+00, 3.000000000000000000e+00, 7.626953125000000000e+00
1.461914062500000000e+01, 1.737304687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.086914062500000000e+01, 6.123046875000000000e+00, 3.000000000000000000e+00, 3.876953125000000000e+00
2.586914062500000000e+01, 2.112304687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.836914062500000000e+01, 1.362304687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
3.369140625000000000e+00, 2.862304687500000000e+01, 3.000000000000000000e+00, 6.630859375000000000e+00
2.431640625000000000e+00, 1.456054687500000000e+01, 3.000000000000000000e+00, 7.568359375000000000e+00
1.743164062500000000e+01, 2.956054687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.493164062500000000e+01, 7.060546875000000000e+00, 3.000000000000000000e+00, 2.939453125000000000e+00
9.931640625000000000e+00, 2.206054687500000000e+01, 3.000000000000000000e+00, 6.835937500000000000e-02
1.368164062500000000e+01, 3.310546875000000000e+00, 3.000000000000000000e+00, 6.689453125000000000e+00
2.868164062500000000e+01, 1.831054687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.118164062500000000e+01, 1.081054687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
6.181640625000000000e+00, 2.581054687500000000e+01, 3.000000000000000000e+00, 3.818359375000000000e+00
4.306640625000000000e+00, 5.185546875000000000e+00, 3.000000000000000000e+00, 5.693359375000000000e+00
1.930664062500000000e+01, 2.018554687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.680664062500000000e+01, 1.268554687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.180664062500000000e+01, 2.768554687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.056640625000000000e+00, 8.935546875000000000e+00, 3.000000000000000000e+00, 1.943359375000000000e+00
2.305664062500000000e+01, 2.393554687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.555664062500000000e+01, 1.435546875000000000e+00, 3.000000000000000000e+00, 8.564453125000000000e+00
5.566406250000000000e-01, 1.643554687500000000e+01, 3.000000000000000000e+00, 9.443359375000000000e+00
7.910156250000000000e-01, 4.482421875000000000e+00, 3.000000000000000000e+00, 9.208984375000000000e+00
1.579101562500000000e+01, 1.948242187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.329101562500000000e+01, 1.198242187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.291015625000000000e+00, 2.698242187500000000e+01, 3.000000000000000000e+00, 1.708984375000000000e+00
1.204101562500000000e+01, 8.232421875000000000e+00, 3.000000000000000000e+00, 1.767578125000000000e+00
2.704101562500000000e+01, 2.323242187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.954101562500000000e+01, 7.324218750000000000e-01, 3.000000000000000000e+00, 9.267578125000000000e+00
4.541015625000000000e+00, 1.573242187500000000e+01, 3.000000000000000000e+00, 5.458984375000000000e+00
6.416015625000000000e+00, 1.385742187500000000e+01, 3.000000000000000000e+00, 3.583984375000000000e+00
2.141601562500000000e+01, 2.885742187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.891601562500000000e+01, 6.357421875000000000e+00, 3.000000000000000000e+00, 3.642578125000000000e+00
1.391601562500000000e+01, 2.135742187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.016601562500000000e+01, 2.607421875000000000e+00, 3.000000000000000000e+00, 7.392578125000000000e+00
2.516601562500000000e+01, 1.760742187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.766601562500000000e+01, 1.010742187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.666015625000000000e+00, 2.510742187500000000e+01, 3.000000000000000000e+00, 7.333984375000000000e+00
3.603515625000000000e+00, 1.104492187500000000e+01, 3.000000000000000000e+00, 6.396484375000000000e+00
1.860351562500000000e+01, 2.604492187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.610351562500000000e+01, 3.544921875000000000e+00, 3.000000000000000000e+00, 6.455078125000000000e+00
1.110351562500000000e+01, 1.854492187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.485351562500000000e+01, 7.294921875000000000e+00, 3.000000000000000000e+00, 2.705078125000000000e+00
2.985351562500000000e+01, 2.229492187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.235351562500000000e+01, 1.479492187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
7.353515625000000000e+00, 2.979492187500000000e+01, 3.000000000000000000e+00, 2.646484375000000000e+00
5.478515625000000000e+00, 1.669921875000000000e+00, 3.000000000000000000e+00, 8.330078125000000000e+00
2.047851562500000000e+01, 1.666992187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.797851562500000000e+01, 9.169921875000000000e+00, 3.000000000000000000e+00, 8.300781250000000000e-01
1.297851562500000000e+01, 2.416992187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.228515625000000000e+00, 1.291992187500000000e+01, 3.000000000000000000e+00, 7.714843750000000000e-01
2.422851562500000000e+01, 2.791992187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.672851562500000000e+01, 5.419921875000000000e+00, 3.000000000000000000e+00, 4.580078125000000000e+00
1.728515625000000000e+00, 2.041992187500000000e+01, 3.000000000000000000e+00, 8.271484375000000000e+00
1.259765625000000000e+00, 1.151367187500000000e+01, 3.000000000000000000e+00, 8.740234375000000000e+00
1.625976562500000000e+01, 2.651367187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.375976562500000000e+01, 4.013671875000000000e+00, 3.000000000000000000e+00, 5.986328125000000000e+00
8.759765625000000000e+00, 1.901367187500000000e+01, 3.000000000000000000e+00, 1.240234375000000000e+00
1.250976562500000000e+01, 2.636718750000000000e-01, 3.000000000000000000e+00, 9.736328125000000000e+00
2.750976562500000000e+01, 1.526367187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.000976562500000000e+01, 7.763671875000000000e+00, 3.000000000000000000e+00, 2.236328125000000000e+00
5.009765625000000000e+00, 2.276367187500000000e+01, 3.000000000000000000e+00, 4.990234375000000000e+00
6.884765625000000000e+00, 5.888671875000000000e+00, 3.000000000000000000e+00, 4.111328125000000000e+00
2.188476562500000000e+01, 2.088867187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.938476562500000000e+01, 1.338867187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.438476562500000000e+01, 2.838867187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.063476562500000000e+01, 9.638671875000000000e+00, 3.000000000000000000e+00, 3.613281250000000000e-01
2.563476562500000000e+01, 2.463867187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.813476562500000000e+01, 2.138671875000000000e+00, 3.000000000000000000e+00, 7.861328125000000000e+00
3.134765625000000000e+00, 1.713867187500000000e+01, 3.000000000000000000e+00, 6.865234375000000000e+00
2.197265625000000000e+00, 3.076171875000000000e+00, 3.000000000000000000e+00, 7.802734375000000000e+00
1.719726562500000000e+01, 1.807617187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.469726562500000000e+01, 1.057617187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.697265625000000000e+00, 2.557617187500000000e+01, 3.000000000000000000e+00, 3.027343750000000000e-01
1.344726562500000000e+01, 1.432617187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.844726562500000000e+01, 2.932617187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.094726562500000000e+01, 6.826171875000000000e+00, 3.000000000000000000e+00, 3.173828125000000000e+00
5.947265625000000000e+00, 2.182617187500000000e+01, 3.000000000000000000e+00, 4.052734375000000000e+00
4.072265625000000000e+00, 8.701171875000000000e+00, 3.000000000000000000e+00, 5.927734375000000000e+00
1.907226562500000000e+01, 2.370117187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.657226562500000000e+01, 1.201171875000000000e+00, 3.000000000000000000e+00, 8.798828125000000000e+00
1.157226562500000000e+01, 1.620117187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
7.822265625000000000e+00, 4.951171875000000000e+00, 3.000000000000000000e+00, 5.048828125000000000e+00
2.282226562500000000e+01, 1.995117187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.532226562500000000e+01, 1.245117187500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
3.222656250000000000e-01, 2.745117187500000000e+01, 3.000000000000000000e+00, 9.677734375000000000e+00
4.394531250000000000e-01, 2.490234375000000000e+00, 3.000000000000000000e+00, 9.560546875000000000e+00
1.543945312500000000e+01, 1.749023437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.293945312500000000e+01, 9.990234375000000000e+00, 3.000000000000000000e+00, 9.765625000000000000e-03
7.939453125000000000e+00, 2.499023437500000000e+01, 3.000000000000000000e+00, 2.060546875000000000e+00
1.168945312500000000e+01, 1.374023437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.668945312500000000e+01, 2.874023437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.918945312500000000e+01, 6.240234375000000000e+00, 3.000000000000000000e+00, 3.759765625000000000e+00
4.189453125000000000e+00, 2.124023437500000000e+01, 3.000000000000000000e+00, 5.810546875000000000e+00
6.064453125000000000e+00, 8.115234375000000000e+00, 3.000000000000000000e+00, 3.935546875000000000e+00
2.106445312500000000e+01, 2.311523437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.856445312500000000e+01, 6.152343750000000000e-01, 3.000000000000000000e+00, 9.384765625000000000e+00
1.356445312500000000e+01, 1.561523437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.814453125000000000e+00, 4.365234375000000000e+00, 3.000000000000000000e+00, 5.634765625000000000e+00
2.481445312500000000e+01, 1.936523437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.731445312500000000e+01, 1.186523437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.314453125000000000e+00, 2.686523437500000000e+01, 3.000000000000000000e+00, 7.685546875000000000e+00
3.251953125000000000e+00, 1.280273437500000000e+01, 3.000000000000000000e+00, 6.748046875000000000e+00
1.825195312500000000e+01, 2.780273437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.575195312500000000e+01, 5.302734375000000000e+00, 3.000000000000000000e+00, 4.697265625000000000e+00
1.075195312500000000e+01, 2.030273437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.450195312500000000e+01, 1.552734375000000000e+00, 3.000000000000000000e+00, 8.447265625000000000e+00
2.950195312500000000e+01, 1.655273437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.200195312500000000e+01, 9.052734375000000000e+00, 3.000000000000000000e+00, 9.472656250000000000e-01
7.001953125000000000e+00, 2.405273437500000000e+01, 3.000000000000000000e+00, 2.998046875000000000e+00
5.126953125000000000e+00, 7.177734375000000000e+00, 3.000000000000000000e+00, 4.873046875000000000e+00
2.012695312500000000e+01, 2.217773437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.762695312500000000e+01, 1.467773437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.262695312500000000e+01, 2.967773437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.876953125000000000e+00, 1.092773437500000000e+01, 3.000000000000000000e+00, 1.123046875000000000e+00
2.387695312500000000e+01, 2.592773437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.637695312500000000e+01, 3.427734375000000000e+00, 3.000000000000000000e+00, 6.572265625000000000e+00
1.376953125000000000e+00, 1.842773437500000000e+01, 3.000000000000000000e+00, 8.623046875000000000e+00
1.845703125000000000e+00, 9.521484375000000000e+00, 3.000000000000000000e+00, 8.154296875000000000e+00
1.684570312500000000e+01, 2.452148437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.434570312500000000e+01, 2.021484375000000000e+00, 3.000000000000000000e+00, 7.978515625000000000e+00
9.345703125000000000e+00, 1.702148437500000000e+01, 3.000000000000000000e+00, 6.542968750000000000e-01
1.309570312500000000e+01, 5.771484375000000000e+00, 3.000000000000000000e+00, 4.228515625000000000e+00
2.809570312500000000e+01, 2.077148437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.059570312500000000e+01, 1.327148437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
5.595703125000000000e+00, 2.827148437500000000e+01, 3.000000000000000000e+00, 4.404296875000000000e+00
7.470703125000000000e+00, 1.464843750000000000e-01, 3.000000000000000000e+00, 9.853515625000000000e+00
2.247070312500000000e+01, 1.514648437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.997070312500000000e+01, 7.646484375000000000e+00, 3.000000000000000000e+00, 2.353515625000000000e+00
1.497070312500000000e+01, 2.264648437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.122070312500000000e+01, 1.139648437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.622070312500000000e+01, 2.639648437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.872070312500000000e+01, 3.896484375000000000e+00, 3.000000000000000000e+00, 6.103515625000000000e+00
3.720703125000000000e+00, 1.889648437500000000e+01, 3.000000000000000000e+00, 6.279296875000000000e+00
2.783203125000000000e+00, 4.833984375000000000e+00, 3.000000000000000000e+00, 7.216796875000000000e+00
1.778320312500000000e+01, 1.983398437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.528320312500000000e+01, 1.233398437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.028320312500000000e+01, 2.733398437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.403320312500000000e+01, 8.583984375000000000e+00, 3.000000000000000000e+00, 1.416015625000000000e+00
2.903320312500000000e+01, 2.358398437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.153320312500000000e+01, 1.083984375000000000e+00, 3.000000000000000000e+00, 8.916015625000000000e+00
6.533203125000000000e+00, 1.608398437500000000e+01, 3.000000000000000000e+00, 3.466796875000000000e+00
4.658203125000000000e+00, 1.420898437500000000e+01, 3.000000000000000000e+00, 5.341796875000000000e+00
1.965820312500000000e+01, 2.920898437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.715820312500000000e+01, 6.708984375000000000e+00, 3.000000000000000000e+00, 3.291015625000000000e+00
1.215820312500000000e+01, 2.170898437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.408203125000000000e+00, 2.958984375000000000e+00, 3.000000000000000000e+00, 7.041015625000000000e+00
2.340820312500000000e+01, 1.795898437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.590820312500000000e+01, 1.045898437500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.082031250000000000e-01, 2.545898437500000000e+01, 3.000000000000000000e+00, 9.091796875000000000e+00
6.738281250000000000e-01, 1.350585937500000000e+01, 3.000000000000000000e+00, 9.326171875000000000e+00
1.567382812500000000e+01, 2.850585937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.317382812500000000e+01, 6.005859375000000000e+00, 3.000000000000000000e+00, 3.994140625000000000e+00
8.173828125000000000e+00, 2.100585937500000000e+01, 3.000000000000000000e+00, 1.826171875000000000e+00
1.192382812500000000e+01, 2.255859375000000000e+00, 3.000000000000000000e+00, 7.744140625000000000e+00
2.692382812500000000e+01, 1.725585937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.942382812500000000e+01, 9.755859375000000000e+00, 3.000000000000000000e+00, 2.441406250000000000e-01
4.423828125000000000e+00, 2.475585937500000000e+01, 3.000000000000000000e+00, 5.576171875000000000e+00
6.298828125000000000e+00, 4.130859375000000000e+00, 3.000000000000000000e+00, 5.869140625000000000e+00
2.129882812500000000e+01, 1.913085937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.879882812500000000e+01, 1.163085937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.379882812500000000e+01, 2.663085937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.004882812500000000e+01, 7.880859375000000000e+00, 3.000000000000000000e+00, 2.119140625000000000e+00
2.504882812500000000e+01, 2.288085937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.754882812500000000e+01, 3.808593750000000000e-01, 3.000000000000000000e+00, 9.619140625000000000e+00
2.548828125000000000e+00, 1.538085937500000000e+01, 3.000000000000000000e+00, 7.451171875000000000e+00
3.486328125000000000e+00, 1.318359375000000000e+00, 3.000000000000000000e+00, 8.681640625000000000e+00
1.848632812500000000e+01, 1.631835937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.598632812500000000e+01, 8.818359375000000000e+00, 3.000000000000000000e+00, 1.181640625000000000e+00
1.098632812500000000e+01, 2.381835937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.473632812500000000e+01, 1.256835937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.973632812500000000e+01, 2.756835937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.223632812500000000e+01, 5.068359375000000000e+00, 3.000000000000000000e+00, 4.931640625000000000e+00
7.236328125000000000e+00, 2.006835937500000000e+01, 3.000000000000000000e+00, 2.763671875000000000e+00
5.361328125000000000e+00, 1.069335937500000000e+01, 3.000000000000000000e+00, 4.638671875000000000e+00
2.036132812500000000e+01, 2.569335937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.786132812500000000e+01, 3.193359375000000000e+00, 3.000000000000000000e+00, 6.806640625000000000e+00
1.286132812500000000e+01, 1.819335937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.111328125000000000e+00, 6.943359375000000000e+00, 3.000000000000000000e+00, 3.056640625000000000e+00
2.411132812500000000e+01, 2.194335937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.661132812500000000e+01, 1.444335937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.611328125000000000e+00, 2.944335937500000000e+01, 3.000000000000000000e+00, 8.388671875000000000e+00
1.142578125000000000e+00, 6.474609375000000000e+00, 3.000000000000000000e+00, 8.857421875000000000e+00
1.614257812500000000e+01, 2.147460937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.364257812500000000e+01, 1.397460937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.642578125000000000e+00, 2.897460937500000000e+01, 3.000000000000000000e+00, 1.357421875000000000e+00
1.239257812500000000e+01, 1.022460937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.739257812500000000e+01, 2.522460937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.989257812500000000e+01, 2.724609375000000000e+00, 3.000000000000000000e+00, 7.275390625000000000e+00
4.892578125000000000e+00, 1.772460937500000000e+01, 3.000000000000000000e+00, 5.107421875000000000e+00
6.767578125000000000e+00, 1.209960937500000000e+01, 3.000000000000000000e+00, 3.232421875000000000e+00
2.176757812500000000e+01, 2.709960937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.926757812500000000e+01, 4.599609375000000000e+00, 3.000000000000000000e+00, 5.400390625000000000e+00
1.426757812500000000e+01, 1.959960937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.051757812500000000e+01, 8.496093750000000000e-01, 3.000000000000000000e+00, 9.150390625000000000e+00
2.551757812500000000e+01, 1.584960937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.801757812500000000e+01, 8.349609375000000000e+00, 3.000000000000000000e+00, 1.650390625000000000e+00
3.017578125000000000e+00, 2.334960937500000000e+01, 3.000000000000000000e+00, 6.982421875000000000e+00
2.080078125000000000e+00, 9.287109375000000000e+00, 3.000000000000000000e+00, 7.919921875000000000e+00
1.708007812500000000e+01, 2.428710937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.458007812500000000e+01, 1.787109375000000000e+00, 3.000000000000000000e+00, 8.212890625000000000e+00
9.580078125000000000e+00, 1.678710937500000000e+01, 3.000000000000000000e+00, 4.199218750000000000e-01
1.333007812500000000e+01, 5.537109375000000000e+00, 3.000000000000000000e+00, 4.462890625000000000e+00
2.833007812500000000e+01, 2.053710937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.083007812500000000e+01, 1.303710937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
5.830078125000000000e+00, 2.803710937500000000e+01, 3.000000000000000000e+00, 4.169921875000000000e+00
3.955078125000000000e+00, 3.662109375000000000e+00, 3.000000000000000000e+00, 6.337890625000000000e+00
1.895507812500000000e+01, 1.866210937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.645507812500000000e+01, 1.116210937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.145507812500000000e+01, 2.616210937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
7.705078125000000000e+00, 1.491210937500000000e+01, 3.000000000000000000e+00, 2.294921875000000000e+00
2.270507812500000000e+01, 2.991210937500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.520507812500000000e+01, 7.412109375000000000e+00, 3.000000000000000000e+00, 2.587890625000000000e+00
2.050781250000000000e-01, 2.241210937500000000e+01, 3.000000000000000000e+00, 9.794921875000000000e+00
1.464843750000000000e-01, 7.470703125000000000e+00, 3.000000000000000000e+00, 9.853515625000000000e+00
1.514648437500000000e+01, 2.247070312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.264648437500000000e+01, 1.497070312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
7.646484375000000000e+00, 2.997070312500000000e+01, 3.000000000000000000e+00, 2.353515625000000000e+00
1.139648437500000000e+01, 1.122070312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.639648437500000000e+01, 2.622070312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.889648437500000000e+01, 3.720703125000000000e+00, 3.000000000000000000e+00, 6.279296875000000000e+00
3.896484375000000000e+00, 1.872070312500000000e+01, 3.000000000000000000e+00, 6.103515625000000000e+00
5.771484375000000000e+00, 1.309570312500000000e+01, 3.000000000000000000e+00, 4.228515625000000000e+00
2.077148437500000000e+01, 2.809570312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.827148437500000000e+01, 5.595703125000000000e+00, 3.000000000000000000e+00, 4.404296875000000000e+00
1.327148437500000000e+01, 2.059570312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.521484375000000000e+00, 1.845703125000000000e+00, 3.000000000000000000e+00, 8.154296875000000000e+00
2.452148437500000000e+01, 1.684570312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.702148437500000000e+01, 9.345703125000000000e+00, 3.000000000000000000e+00, 6.542968750000000000e-01
2.021484375000000000e+00, 2.434570312500000000e+01, 3.000000000000000000e+00, 7.978515625000000000e+00
2.958984375000000000e+00, 8.408203125000000000e+00, 3.000000000000000000e+00, 7.041015625000000000e+00
1.795898437500000000e+01, 2.340820312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.545898437500000000e+01, 9.082031250000000000e-01, 3.000000000000000000e+00, 9.091796875000000000e+00
1.045898437500000000e+01, 1.590820312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.420898437500000000e+01, 4.658203125000000000e+00, 3.000000000000000000e+00, 5.341796875000000000e+00
2.920898437500000000e+01, 1.965820312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.170898437500000000e+01, 1.215820312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
6.708984375000000000e+00, 2.715820312500000000e+01, 3.000000000000000000e+00, 3.291015625000000000e+00
4.833984375000000000e+00, 2.783203125000000000e+00, 3.000000000000000000e+00, 7.216796875000000000e+00
1.983398437500000000e+01, 1.778320312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.733398437500000000e+01, 1.028320312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.233398437500000000e+01, 2.528320312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.583984375000000000e+00, 1.403320312500000000e+01, 3.000000000000000000e+00, 1.416015625000000000e+00
2.358398437500000000e+01, 2.903320312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.608398437500000000e+01, 6.533203125000000000e+00, 3.000000000000000000e+00, 3.466796875000000000e+00
1.083984375000000000e+00, 2.153320312500000000e+01, 3.000000000000000000e+00, 8.916015625000000000e+00
1.552734375000000000e+00, 1.450195312500000000e+01, 3.000000000000000000e+00, 8.447265625000000000e+00
1.655273437500000000e+01, 2.950195312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.405273437500000000e+01, 7.001953125000000000e+00, 3.000000000000000000e+00, 2.998046875000000000e+00
9.052734375000000000e+00, 2.200195312500000000e+01, 3.000000000000000000e+00, 9.472656250000000000e-01
1.280273437500000000e+01, 3.251953125000000000e+00, 3.000000000000000000e+00, 6.748046875000000000e+00
2.780273437500000000e+01, 1.825195312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.030273437500000000e+01, 1.075195312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
5.302734375000000000e+00, 2.575195312500000000e+01, 3.000000000000000000e+00, 4.697265625000000000e+00
7.177734375000000000e+00, 5.126953125000000000e+00, 3.000000000000000000e+00, 4.873046875000000000e+00
2.217773437500000000e+01, 2.012695312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.967773437500000000e+01, 1.262695312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.467773437500000000e+01, 2.762695312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.092773437500000000e+01, 8.876953125000000000e+00, 3.000000000000000000e+00, 1.123046875000000000e+00
2.592773437500000000e+01, 2.387695312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.842773437500000000e+01, 1.376953125000000000e+00, 3.000000000000000000e+00, 8.623046875000000000e+00
3.427734375000000000e+00, 1.637695312500000000e+01, 3.000000000000000000e+00, 6.572265625000000000e+00
2.490234375000000000e+00, 4.394531250000000000e-01, 3.000000000000000000e+00, 9.560546875000000000e+00
1.749023437500000000e+01, 1.543945312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.499023437500000000e+01, 7.939453125000000000e+00, 3.000000000000000000e+00, 2.060546875000000000e+00
9.990234375000000000e+00, 2.293945312500000000e+01, 3.000000000000000000e+00, 9.765625000000000000e-03
1.374023437500000000e+01, 1.168945312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.874023437500000000e+01, 2.668945312500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
