# time, 1st underlying asset price, 2nd underlying asset price, 3rd underlying asset price, 4th underlying asset price, price
1.425292968750000000e+01, 3.000000000000000000e+01, 2.172363281250000000e+01, 1.059082031250000000e+01, 1.088378906250000000e+00, 0.000000000000000000e+00
1.050292968750000000e+01, 3.000000000000000000e+01, 1.047363281250000000e+01, 2.184082031250000000e+01, 2.963378906250000000e+00, 0.000000000000000000e+00
2.550292968750000000e+01, 3.000000000000000000e+01, 2.547363281250000000e+01, 6.840820312500000000e+00, 1.463378906250000000e+00, 3.006692171096801758e+00
1.800292968750000000e+01, 3.000000000000000000e+01, 1.797363281250000000e+01, 2.934082031250000000e+01, 7.133789062500000000e-01, 0.000000000000000000e+00
3.002929687500000000e+00, 3.000000000000000000e+01, 2.973632812500000000e+00, 1.434082031250000000e+01, 2.213378906250000000e+00, 6.948013782501220703e+00
2.065429687500000000e+00, 3.000000000000000000e+01, 1.328613281250000000e+01, 7.778320312500000000e+00, 2.307128906250000000e+00, 7.865522861480712891e+00
1.706542968750000000e+01, 3.000000000000000000e+01, 2.828613281250000000e+01, 2.277832031250000000e+01, 8.071289062500000000e-01, 0.000000000000000000e+00
2.456542968750000000e+01, 3.000000000000000000e+01, 2.078613281250000000e+01, 2.783203125000000000e-01, 5.712890625000000000e-02, 9.431680679321289062e+00
9.565429687500000000e+00, 3.000000000000000000e+01, 5.786132812500000000e+00, 1.527832031250000000e+01, 1.557128906250000000e+00, 4.070616245269775391e+00
1.331542968750000000e+01, 3.000000000000000000e+01, 2.453613281250000000e+01, 1.152832031250000000e+01, 4.321289062500000000e-01, 0.000000000000000000e+00
2.831542968750000000e+01, 3.000000000000000000e+01, 9.536132812500000000e+00, 2.652832031250000000e+01, 1.932128906250000000e+00, 3.576482236385345459e-01
2.081542968750000000e+01, 3.000000000000000000e+01, 2.036132812500000000e+00, 4.028320312500000000e+00, 2.682128906250000000e+00, 7.932130336761474609e+00
5.815429687500000000e+00, 3.000000000000000000e+01, 1.703613281250000000e+01, 1.902832031250000000e+01, 1.182128906250000000e+00, 4.004425525665283203e+00
3.940429687500000000e+00, 3.000000000000000000e+01, 3.911132812500000000e+00, 2.840332031250000000e+01, 9.946289062500000000e-01, 5.890327453613281250e+00
1.894042968750000000e+01, 3.000000000000000000e+01, 1.891113281250000000e+01, 1.340332031250000000e+01, 2.494628906250000000e+00, 0.000000000000000000e+00
2.644042968750000000e+01, 3.000000000000000000e+01, 2.641113281250000000e+01, 2.090332031250000000e+01, 1.744628906250000000e+00, 0.000000000000000000e+00
1.144042968750000000e+01, 3.000000000000000000e+01, 1.141113281250000000e+01, 5.903320312500000000e+00, 2.446289062500000000e-01, 3.824903964996337891e+00
7.690429687500000000e+00, 3.000000000000000000e+01, 1.516113281250000000e+01, 2.465332031250000000e+01, 2.119628906250000000e+00, 2.221919536590576172e+00
2.269042968750000000e+01, 3.000000000000000000e+01, 1.611328125000000000e-01, 9.653320312500000000e+00, 6.196289062500000000e-01, 9.603640556335449219e+00
1.519042968750000000e+01, 3.000000000000000000e+01, 7.661132812500000000e+00, 1.715332031250000000e+01, 1.369628906250000000e+00, 2.177151918411254883e+00
1.904296875000000000e-01, 3.000000000000000000e+01, 2.266113281250000000e+01, 2.153320312500000000e+00, 2.869628906250000000e+00, 9.796542167663574219e+00
1.318359375000000000e-01, 3.000000000000000000e+01, 4.907226562500000000e+00, 2.365722656250000000e+01, 2.020019531250000000e+00, 9.770644187927246094e+00
1.513183593750000000e+01, 3.000000000000000000e+01, 1.990722656250000000e+01, 8.657226562500000000e+00, 5.200195312500000000e-01, 1.097825288772583008e+00
2.263183593750000000e+01, 3.000000000000000000e+01, 2.740722656250000000e+01, 1.615722656250000000e+01, 1.270019531250000000e+00, 0.000000000000000000e+00
7.631835937500000000e+00, 3.000000000000000000e+01, 1.240722656250000000e+01, 1.157226562500000000e+00, 2.770019531250000000e+00, 8.819802284240722656e+00
1.138183593750000000e+01, 3.000000000000000000e+01, 1.615722656250000000e+01, 2.740722656250000000e+01, 8.950195312500000000e-01, 0.000000000000000000e+00
2.638183593750000000e+01, 3.000000000000000000e+01, 1.157226562500000000e+00, 1.240722656250000000e+01, 2.395019531250000000e+00, 8.782458305358886719e+00
1.888183593750000000e+01, 3.000000000000000000e+01, 8.657226562500000000e+00, 1.990722656250000000e+01, 1.645019531250000000e+00, 1.208189249038696289e+00
3.881835937500000000e+00, 3.000000000000000000e+01, 2.365722656250000000e+01, 4.907226562500000000e+00, 1.450195312500000000e-01, 5.836702823638916016e+00
5.756835937500000000e+00, 3.000000000000000000e+01, 1.428222656250000000e+01, 1.428222656250000000e+01, 7.075195312500000000e-01, 4.016523838043212891e+00
2.075683593750000000e+01, 3.000000000000000000e+01, 2.928222656250000000e+01, 2.928222656250000000e+01, 2.207519531250000000e+00, 0.000000000000000000e+00
2.825683593750000000e+01, 3.000000000000000000e+01, 2.178222656250000000e+01, 6.782226562500000000e+00, 2.957519531250000000e+00, 3.213526248931884766e+00
1.325683593750000000e+01, 3.000000000000000000e+01, 6.782226562500000000e+00, 2.178222656250000000e+01, 1.457519531250000000e+00, 3.064708948135375977e+00
9.506835937500000000e+00, 3.000000000000000000e+01, 2.553222656250000000e+01, 1.053222656250000000e+01, 2.582519531250000000e+00, 4.515030384063720703e-01
2.450683593750000000e+01, 3.000000000000000000e+01, 1.053222656250000000e+01, 2.553222656250000000e+01, 1.082519531250000000e+00, 0.000000000000000000e+00
1.700683593750000000e+01, 3.000000000000000000e+01, 3.032226562500000000e+00, 3.032226562500000000e+00, 3.325195312500000000e-01, 6.704551696777343750e+00
2.006835937500000000e+00, 3.000000000000000000e+01, 1.803222656250000000e+01, 1.803222656250000000e+01, 1.832519531250000000e+00, 7.877094745635986328e+00
2.944335937500000000e+00, 3.000000000000000000e+01, 2.834472656250000000e+01, 1.896972656250000000e+01, 2.676269531250000000e+00, 7.023343563079833984e+00
1.794433593750000000e+01, 3.000000000000000000e+01, 1.334472656250000000e+01, 3.969726562500000000e+00, 1.176269531250000000e+00, 5.849553108215332031e+00
2.544433593750000000e+01, 3.000000000000000000e+01, 5.844726562500000000e+00, 2.646972656250000000e+01, 4.262695312500000000e-01, 3.901184320449829102e+00
1.044433593750000000e+01, 3.000000000000000000e+01, 2.084472656250000000e+01, 1.146972656250000000e+01, 1.926269531250000000e+00, 0.000000000000000000e+00
1.419433593750000000e+01, 3.000000000000000000e+01, 9.594726562500000000e+00, 1.521972656250000000e+01, 5.126953125000000000e-02, 1.147054806351661682e-01
2.919433593750000000e+01, 3.000000000000000000e+01, 2.459472656250000000e+01, 2.197265625000000000e-01, 1.551269531250000000e+00, 9.636445045471191406e+00
2.169433593750000000e+01, 3.000000000000000000e+01, 1.709472656250000000e+01, 2.271972656250000000e+01, 2.301269531250000000e+00, 0.000000000000000000e+00
6.694335937500000000e+00, 3.000000000000000000e+01, 2.094726562500000000e+00, 7.719726562500000000e+00, 8.012695312500000000e-01, 7.687799930572509766e+00
4.819335937500000000e+00, 3.000000000000000000e+01, 1.896972656250000000e+01, 2.094726562500000000e+00, 1.363769531250000000e+00, 7.742981910705566406e+00
1.981933593750000000e+01, 3.000000000000000000e+01, 3.969726562500000000e+00, 1.709472656250000000e+01, 2.863769531250000000e+00, 6.016659736633300781e+00
2.731933593750000000e+01, 3.000000000000000000e+01, 1.146972656250000000e+01, 9.594726562500000000e+00, 2.113769531250000000e+00, 3.170419335365295410e-01
1.231933593750000000e+01, 3.000000000000000000e+01, 2.646972656250000000e+01, 2.459472656250000000e+01, 6.137695312500000000e-01, 0.000000000000000000e+00
8.569335937500000000e+00, 3.000000000000000000e+01, 2.197265625000000000e-01, 5.844726562500000000e+00, 1.738769531250000000e+00, 9.654942512512207031e+00
2.356933593750000000e+01, 3.000000000000000000e+01, 1.521972656250000000e+01, 2.084472656250000000e+01, 2.387695312500000000e-01, 0.000000000000000000e+00
1.606933593750000000e+01, 3.000000000000000000e+01, 2.271972656250000000e+01, 1.334472656250000000e+01, 9.887695312500000000e-01, 0.000000000000000000e+00
1.069335937500000000e+00, 3.000000000000000000e+01, 7.719726562500000000e+00, 2.834472656250000000e+01, 2.488769531250000000e+00, 8.879671096801757812e+00
1.538085937500000000e+00, 3.000000000000000000e+01, 2.131347656250000000e+01, 1.100097656250000000e+01, 2.856445312500000000e-01, 8.194128990173339844e+00
1.653808593750000000e+01, 3.000000000000000000e+01, 6.313476562500000000e+00, 2.600097656250000000e+01, 1.785644531250000000e+00, 3.565822362899780273e+00
2.403808593750000000e+01, 3.000000000000000000e+01, 1.381347656250000000e+01, 3.500976562500000000e+00, 2.535644531250000000e+00, 6.452695369720458984e+00
9.038085937500000000e+00, 3.000000000000000000e+01, 2.881347656250000000e+01, 1.850097656250000000e+01, 1.035644531250000000e+00, 7.673953175544738770e-01
1.278808593750000000e+01, 3.000000000000000000e+01, 2.563476562500000000e+00, 1.475097656250000000e+01, 2.910644531250000000e+00, 7.427591800689697266e+00
2.778808593750000000e+01, 3.000000000000000000e+01, 1.756347656250000000e+01, 2.975097656250000000e+01, 1.410644531250000000e+00, 0.000000000000000000e+00
2.028808593750000000e+01, 3.000000000000000000e+01, 2.506347656250000000e+01, 7.250976562500000000e+00, 6.606445312500000000e-01, 2.517802953720092773e+00
5.288085937500000000e+00, 3.000000000000000000e+01, 1.006347656250000000e+01, 2.225097656250000000e+01, 2.160644531250000000e+00, 4.628329753875732422e+00
7.163085937500000000e+00, 3.000000000000000000e+01, 2.693847656250000000e+01, 2.787597656250000000e+01, 1.598144531250000000e+00, 2.697706460952758789e+00
2.216308593750000000e+01, 3.000000000000000000e+01, 1.193847656250000000e+01, 1.287597656250000000e+01, 9.814453125000000000e-02, 0.000000000000000000e+00
2.966308593750000000e+01, 3.000000000000000000e+01, 4.438476562500000000e+00, 2.037597656250000000e+01, 8.481445312500000000e-01, 5.348636627197265625e+00
1.466308593750000000e+01, 3.000000000000000000e+01, 1.943847656250000000e+01, 5.375976562500000000e+00, 2.348144531250000000e+00, 4.559050083160400391e+00
1.091308593750000000e+01, 3.000000000000000000e+01, 8.188476562500000000e+00, 2.412597656250000000e+01, 1.223144531250000000e+00, 1.635407209396362305e+00
2.591308593750000000e+01, 3.000000000000000000e+01, 2.318847656250000000e+01, 9.125976562500000000e+00, 2.723144531250000000e+00, 8.463761806488037109e-01
1.841308593750000000e+01, 3.000000000000000000e+01, 1.568847656250000000e+01, 1.662597656250000000e+01, 1.973144531250000000e+00, 0.000000000000000000e+00
3.413085937500000000e+00, 3.000000000000000000e+01, 6.884765625000000000e-01, 1.625976562500000000e+00, 4.731445312500000000e-01, 9.062004089355468750e+00
2.475585937500000000e+00, 3.000000000000000000e+01, 1.287597656250000000e+01, 6.313476562500000000e+00, 9.418945312500000000e-01, 7.320706844329833984e+00
1.747558593750000000e+01, 3.000000000000000000e+01, 2.787597656250000000e+01, 2.131347656250000000e+01, 2.441894531250000000e+00, 0.000000000000000000e+00
2.497558593750000000e+01, 3.000000000000000000e+01, 2.037597656250000000e+01, 1.381347656250000000e+01, 1.691894531250000000e+00, 0.000000000000000000e+00
9.975585937500000000e+00, 3.000000000000000000e+01, 5.375976562500000000e+00, 2.881347656250000000e+01, 1.918945312500000000e-01, 4.347118854522705078e+00
1.372558593750000000e+01, 3.000000000000000000e+01, 2.412597656250000000e+01, 2.563476562500000000e+00, 2.066894531250000000e+00, 7.343647003173828125e+00
2.872558593750000000e+01, 3.000000000000000000e+01, 9.125976562500000000e+00, 1.756347656250000000e+01, 5.668945312500000000e-01, 6.336490511894226074e-01
2.122558593750000000e+01, 3.000000000000000000e+01, 1.625976562500000000e+00, 1.006347656250000000e+01, 1.316894531250000000e+00, 8.207121849060058594e+00
6.225585937500000000e+00, 3.000000000000000000e+01, 1.662597656250000000e+01, 2.506347656250000000e+01, 2.816894531250000000e+00, 3.756120204925537109e+00
4.350585937500000000e+00, 3.000000000000000000e+01, 7.250976562500000000e+00, 1.568847656250000000e+01, 2.254394531250000000e+00, 5.575130939483642578e+00
1.935058593750000000e+01, 3.000000000000000000e+01, 2.225097656250000000e+01, 6.884765625000000000e-01, 7.543945312500000000e-01, 9.089465141296386719e+00
2.685058593750000000e+01, 3.000000000000000000e+01, 2.975097656250000000e+01, 2.318847656250000000e+01, 4.394531250000000000e-03, 0.000000000000000000e+00
1.185058593750000000e+01, 3.000000000000000000e+01, 1.475097656250000000e+01, 8.188476562500000000e+00, 1.504394531250000000e+00, 1.663075804710388184e+00
8.100585937500000000e+00, 3.000000000000000000e+01, 1.850097656250000000e+01, 1.943847656250000000e+01, 3.793945312500000000e-01, 1.640757560729980469e+00
2.310058593750000000e+01, 3.000000000000000000e+01, 3.500976562500000000e+00, 4.438476562500000000e+00, 1.879394531250000000e+00, 6.387588500976562500e+00
1.560058593750000000e+01, 3.000000000000000000e+01, 1.100097656250000000e+01, 2.693847656250000000e+01, 2.629394531250000000e+00, 0.000000000000000000e+00
6.005859375000000000e-01, 3.000000000000000000e+01, 2.600097656250000000e+01, 1.193847656250000000e+01, 1.129394531250000000e+00, 9.214092254638671875e+00
8.349609375000000000e-01, 3.000000000000000000e+01, 1.076660156250000000e+01, 9.228515625000000000e-01, 1.809082031250000000e+00, 9.046653747558593750e+00
1.583496093750000000e+01, 3.000000000000000000e+01, 2.576660156250000000e+01, 1.592285156250000000e+01, 3.090820312500000000e-01, 0.000000000000000000e+00
2.333496093750000000e+01, 3.000000000000000000e+01, 1.826660156250000000e+01, 8.422851562500000000e+00, 1.059082031250000000e+00, 1.384928107261657715e+00
8.334960937500000000e+00, 3.000000000000000000e+01, 3.266601562500000000e+00, 2.342285156250000000e+01, 2.559082031250000000e+00, 6.689403533935546875e+00
1.208496093750000000e+01, 3.000000000000000000e+01, 2.951660156250000000e+01, 4.672851562500000000e+00, 1.434082031250000000e+00, 5.171776294708251953e+00
2.708496093750000000e+01, 3.000000000000000000e+01, 1.451660156250000000e+01, 1.967285156250000000e+01, 2.934082031250000000e+00, 0.000000000000000000e+00
1.958496093750000000e+01, 3.000000000000000000e+01, 7.016601562500000000e+00, 1.217285156250000000e+01, 2.184082031250000000e+00, 2.902138710021972656e+00
4.584960937500000000e+00, 3.000000000000000000e+01, 2.201660156250000000e+01, 2.717285156250000000e+01, 6.840820312500000000e-01, 5.186108589172363281e+00
6.459960937500000000e+00, 3.000000000000000000e+01, 1.391601562500000000e+00, 2.154785156250000000e+01, 1.215820312500000000e-01, 8.324659347534179688e+00
2.145996093750000000e+01, 3.000000000000000000e+01, 1.639160156250000000e+01, 6.547851562500000000e+00, 1.621582031250000000e+00, 3.315252304077148438e+00
2.895996093750000000e+01, 3.000000000000000000e+01, 2.389160156250000000e+01, 2.904785156250000000e+01, 2.371582031250000000e+00, 0.000000000000000000e+00
1.395996093750000000e+01, 3.000000000000000000e+01, 8.891601562500000000e+00, 1.404785156250000000e+01, 8.715820312500000000e-01, 8.978057503700256348e-01
1.020996093750000000e+01, 3.000000000000000000e+01, 2.014160156250000000e+01, 1.779785156250000000e+01, 2.746582031250000000e+00, 0.000000000000000000e+00
2.520996093750000000e+01, 3.000000000000000000e+01, 5.141601562500000000e+00, 2.797851562500000000e+00, 1.246582031250000000e+00, 7.028335094451904297e+00
1.770996093750000000e+01, 3.000000000000000000e+01, 1.264160156250000000e+01, 2.529785156250000000e+01, 4.965820312500000000e-01, 0.000000000000000000e+00
2.709960937500000000e+00, 3.000000000000000000e+01, 2.764160156250000000e+01, 1.029785156250000000e+01, 1.996582031250000000e+00, 7.190198898315429688e+00
3.647460937500000000e+00, 3.000000000000000000e+01, 1.545410156250000000e+01, 1.311035156250000000e+01, 2.465332031250000000e+00, 6.299214839935302734e+00
1.864746093750000000e+01, 3.000000000000000000e+01, 4.541015625000000000e-01, 2.811035156250000000e+01, 9.653320312500000000e-01, 9.344487190246582031e+00
2.614746093750000000e+01, 3.000000000000000000e+01, 7.954101562500000000e+00, 5.610351562500000000e+00, 2.153320312500000000e-01, 4.115023136138916016e+00
1.114746093750000000e+01, 3.000000000000000000e+01, 2.295410156250000000e+01, 2.061035156250000000e+01, 1.715332031250000000e+00, 0.000000000000000000e+00
1.489746093750000000e+01, 3.000000000000000000e+01, 4.204101562500000000e+00, 9.360351562500000000e+00, 5.903320312500000000e-01, 5.557811737060546875e+00
2.989746093750000000e+01, 3.000000000000000000e+01, 1.920410156250000000e+01, 2.436035156250000000e+01, 2.090332031250000000e+00, 0.000000000000000000e+00
2.239746093750000000e+01, 3.000000000000000000e+01, 2.670410156250000000e+01, 1.860351562500000000e+00, 2.840332031250000000e+00, 8.123694419860839844e+00
7.397460937500000000e+00, 3.000000000000000000e+01, 1.170410156250000000e+01, 1.686035156250000000e+01, 1.340332031250000000e+00, 2.437942028045654297e+00
5.522460937500000000e+00, 3.000000000000000000e+01, 2.482910156250000000e+01, 2.623535156250000000e+01, 7.778320312500000000e-01, 4.257772922515869141e+00
2.052246093750000000e+01, 3.000000000000000000e+01, 9.829101562500000000e+00, 1.123535156250000000e+01, 2.277832031250000000e+00, 9.894178062677383423e-02
2.802246093750000000e+01, 3.000000000000000000e+01, 2.329101562500000000e+00, 1.873535156250000000e+01, 1.527832031250000000e+00, 7.524759769439697266e+00
1.302246093750000000e+01, 3.000000000000000000e+01, 1.732910156250000000e+01, 3.735351562500000000e+00, 2.783203125000000000e-02, 5.971805095672607422e+00
9.272460937500000000e+00, 3.000000000000000000e+01, 1.357910156250000000e+01, 2.998535156250000000e+01, 1.902832031250000000e+00, 6.184219717979431152e-01
2.427246093750000000e+01, 3.000000000000000000e+01, 2.857910156250000000e+01, 1.498535156250000000e+01, 4.028320312500000000e-01, 0.000000000000000000e+00
1.677246093750000000e+01, 3.000000000000000000e+01, 2.107910156250000000e+01, 2.248535156250000000e+01, 1.152832031250000000e+00, 0.000000000000000000e+00
1.772460937500000000e+00, 3.000000000000000000e+01, 6.079101562500000000e+00, 7.485351562500000000e+00, 2.652832031250000000e+00, 8.192882537841796875e+00
1.303710937500000000e+00, 3.000000000000000000e+01, 2.342285156250000000e+01, 1.732910156250000000e+01, 5.434570312500000000e-01, 8.453627586364746094e+00
1.630371093750000000e+01, 3.000000000000000000e+01, 8.422851562500000000e+00, 2.329101562500000000e+00, 2.043457031250000000e+00, 7.575700283050537109e+00
2.380371093750000000e+01, 3.000000000000000000e+01, 9.228515625000000000e-01, 2.482910156250000000e+01, 2.793457031250000000e+00, 9.056515693664550781e+00
8.803710937500000000e+00, 3.000000000000000000e+01, 1.592285156250000000e+01, 9.829101562500000000e+00, 1.293457031250000000e+00, 1.027082681655883789e+00
1.255371093750000000e+01, 3.000000000000000000e+01, 1.217285156250000000e+01, 2.107910156250000000e+01, 2.418457031250000000e+00, 0.000000000000000000e+00
2.755371093750000000e+01, 3.000000000000000000e+01, 2.717285156250000000e+01, 6.079101562500000000e+00, 9.184570312500000000e-01, 3.714895486831665039e+00
2.005371093750000000e+01, 3.000000000000000000e+01, 1.967285156250000000e+01, 2.857910156250000000e+01, 1.684570312500000000e-01, 0.000000000000000000e+00
5.053710937500000000e+00, 3.000000000000000000e+01, 4.672851562500000000e+00, 1.357910156250000000e+01, 1.668457031250000000e+00, 5.194876670837402344e+00
6.928710937500000000e+00, 3.000000000000000000e+01, 1.779785156250000000e+01, 4.204101562500000000e+00, 2.230957031250000000e+00, 5.719289302825927734e+00
2.192871093750000000e+01, 3.000000000000000000e+01, 2.797851562500000000e+00, 1.920410156250000000e+01, 7.309570312500000000e-01, 6.977798938751220703e+00
2.942871093750000000e+01, 3.000000000000000000e+01, 1.029785156250000000e+01, 1.170410156250000000e+01, 1.480957031250000000e+00, 0.000000000000000000e+00
1.442871093750000000e+01, 3.000000000000000000e+01, 2.529785156250000000e+01, 2.670410156250000000e+01, 2.980957031250000000e+00, 0.000000000000000000e+00
1.067871093750000000e+01, 3.000000000000000000e+01, 6.547851562500000000e+00, 4.541015625000000000e-01, 1.105957031250000000e+00, 9.358276367187500000e+00
2.567871093750000000e+01, 3.000000000000000000e+01, 2.154785156250000000e+01, 1.545410156250000000e+01, 2.605957031250000000e+00, 0.000000000000000000e+00
1.817871093750000000e+01, 3.000000000000000000e+01, 2.904785156250000000e+01, 7.954101562500000000e+00, 1.855957031250000000e+00, 1.932146072387695312e+00
3.178710937500000000e+00, 3.000000000000000000e+01, 1.404785156250000000e+01, 2.295410156250000000e+01, 3.559570312500000000e-01, 6.560349464416503906e+00
2.241210937500000000e+00, 3.000000000000000000e+01, 3.735351562500000000e+00, 2.951660156250000000e+01, 1.199707031250000000e+00, 7.580370426177978516e+00
1.724121093750000000e+01, 3.000000000000000000e+01, 1.873535156250000000e+01, 1.451660156250000000e+01, 2.699707031250000000e+00, 0.000000000000000000e+00
2.474121093750000000e+01, 3.000000000000000000e+01, 2.623535156250000000e+01, 2.201660156250000000e+01, 1.949707031250000000e+00, 0.000000000000000000e+00
9.741210937500000000e+00, 3.000000000000000000e+01, 1.123535156250000000e+01, 7.016601562500000000e+00, 4.497070312500000000e-01, 2.731593608856201172e+00
1.349121093750000000e+01, 3.000000000000000000e+01, 2.248535156250000000e+01, 2.576660156250000000e+01, 1.574707031250000000e+00, 0.000000000000000000e+00
2.849121093750000000e+01, 3.000000000000000000e+01, 7.485351562500000000e+00, 1.076660156250000000e+01, 7.470703125000000000e-02, 2.226356506347656250e+00
2.099121093750000000e+01, 3.000000000000000000e+01, 1.498535156250000000e+01, 1.826660156250000000e+01, 8.247070312500000000e-01, 0.000000000000000000e+00
5.991210937500000000e+00, 3.000000000000000000e+01, 2.998535156250000000e+01, 3.266601562500000000e+00, 2.324707031250000000e+00, 6.666096687316894531e+00
4.116210937500000000e+00, 3.000000000000000000e+01, 9.360351562500000000e+00, 8.891601562500000000e+00, 2.887207031250000000e+00, 5.872516155242919922e+00
1.911621093750000000e+01, 3.000000000000000000e+01, 2.436035156250000000e+01, 2.389160156250000000e+01, 1.387207031250000000e+00, 0.000000000000000000e+00
2.661621093750000000e+01, 3.000000000000000000e+01, 1.686035156250000000e+01, 1.391601562500000000e+00, 6.372070312500000000e-01, 8.374888420104980469e+00
1.161621093750000000e+01, 3.000000000000000000e+01, 1.860351562500000000e+00, 1.639160156250000000e+01, 2.137207031250000000e+00, 8.053740501403808594e+00
7.866210937500000000e+00, 3.000000000000000000e+01, 2.811035156250000000e+01, 1.264160156250000000e+01, 2.622070312500000000e-01, 1.863723516464233398e+00
2.286621093750000000e+01, 3.000000000000000000e+01, 1.311035156250000000e+01, 2.764160156250000000e+01, 1.762207031250000000e+00, 0.000000000000000000e+00
1.536621093750000000e+01, 3.000000000000000000e+01, 5.610351562500000000e+00, 5.141601562500000000e+00, 2.512207031250000000e+00, 4.809737682342529297e+00
3.662109375000000000e-01, 3.000000000000000000e+01, 2.061035156250000000e+01, 2.014160156250000000e+01, 1.012207031250000000e+00, 9.436972618103027344e+00
2.490234375000000000e-01, 3.000000000000000000e+01, 2.635253906250000000e+01, 6.665039062500000000e+00, 2.570800781250000000e+00, 9.708148956298828125e+00
1.524902343750000000e+01, 3.000000000000000000e+01, 1.135253906250000000e+01, 2.166503906250000000e+01, 1.070800781250000000e+00, 0.000000000000000000e+00
2.274902343750000000e+01, 3.000000000000000000e+01, 3.852539062500000000e+00, 1.416503906250000000e+01, 3.208007812500000000e-01, 5.883098125457763672e+00
7.749023437500000000e+00, 3.000000000000000000e+01, 1.885253906250000000e+01, 2.916503906250000000e+01, 1.820800781250000000e+00, 2.133749246597290039e+00
1.149902343750000000e+01, 3.000000000000000000e+01, 7.602539062500000000e+00, 2.915039062500000000e+00, 6.958007812500000000e-01, 6.857175350189208984e+00
2.649902343750000000e+01, 3.000000000000000000e+01, 2.260253906250000000e+01, 1.791503906250000000e+01, 2.195800781250000000e+00, 0.000000000000000000e+00
1.899902343750000000e+01, 3.000000000000000000e+01, 1.510253906250000000e+01, 1.041503906250000000e+01, 2.945800781250000000e+00, 0.000000000000000000e+00
3.999023437500000000e+00, 3.000000000000000000e+01, 1.025390625000000000e-01, 2.541503906250000000e+01, 1.445800781250000000e+00, 9.743242263793945312e+00
5.874023437500000000e+00, 3.000000000000000000e+01, 2.072753906250000000e+01, 1.604003906250000000e+01, 8.833007812500000000e-01, 3.916531085968017578e+00
2.087402343750000000e+01, 3.000000000000000000e+01, 5.727539062500000000e+00, 1.040039062500000000e+00, 2.383300781250000000e+00, 8.898480415344238281e+00
2.837402343750000000e+01, 3.000000000000000000e+01, 1.322753906250000000e+01, 2.354003906250000000e+01, 1.633300781250000000e+00, 0.000000000000000000e+00
1.337402343750000000e+01, 3.000000000000000000e+01, 2.822753906250000000e+01, 8.540039062500000000e+00, 1.333007812500000000e-01, 1.177361011505126953e+00
9.624023437500000000e+00, 3.000000000000000000e+01, 1.977539062500000000e+00, 1.979003906250000000e+01, 2.008300781250000000e+00, 7.923780918121337891e+00
2.462402343750000000e+01, 3.000000000000000000e+01, 1.697753906250000000e+01, 4.790039062500000000e+00, 5.083007812500000000e-01, 4.963869571685791016e+00
1.712402343750000000e+01, 3.000000000000000000e+01, 2.447753906250000000e+01, 2.729003906250000000e+01, 1.258300781250000000e+00, 0.000000000000000000e+00
2.124023437500000000e+00, 3.000000000000000000e+01, 9.477539062500000000e+00, 1.229003906250000000e+01, 2.758300781250000000e+00, 7.851835727691650391e+00
3.061523437500000000e+00, 3.000000000000000000e+01, 6.665039062500000000e+00, 9.477539062500000000e+00, 1.727050781250000000e+00, 6.811988353729248047e+00
1.806152343750000000e+01, 3.000000000000000000e+01, 2.166503906250000000e+01, 2.447753906250000000e+01, 2.270507812500000000e-01, 0.000000000000000000e+00
2.556152343750000000e+01, 3.000000000000000000e+01, 2.916503906250000000e+01, 1.977539062500000000e+00, 9.770507812500000000e-01, 7.822198390960693359e+00
1.056152343750000000e+01, 3.000000000000000000e+01, 1.416503906250000000e+01, 1.697753906250000000e+01, 2.477050781250000000e+00, 0.000000000000000000e+00
1.431152343750000000e+01, 3.000000000000000000e+01, 1.791503906250000000e+01, 1.322753906250000000e+01, 1.352050781250000000e+00, 0.000000000000000000e+00
2.931152343750000000e+01, 3.000000000000000000e+01, 2.915039062500000000e+00, 2.822753906250000000e+01, 2.852050781250000000e+00, 7.070177078247070312e+00
2.181152343750000000e+01, 3.000000000000000000e+01, 1.041503906250000000e+01, 5.727539062500000000e+00, 2.102050781250000000e+00, 4.183067798614501953e+00
6.811523437500000000e+00, 3.000000000000000000e+01, 2.541503906250000000e+01, 2.072753906250000000e+01, 6.020507812500000000e-01, 2.951533794403076172e+00
4.936523437500000000e+00, 3.000000000000000000e+01, 1.229003906250000000e+01, 2.635253906250000000e+01, 3.955078125000000000e-02, 4.771770954132080078e+00
1.993652343750000000e+01, 3.000000000000000000e+01, 2.729003906250000000e+01, 1.135253906250000000e+01, 1.539550781250000000e+00, 0.000000000000000000e+00
2.743652343750000000e+01, 3.000000000000000000e+01, 1.979003906250000000e+01, 1.885253906250000000e+01, 2.289550781250000000e+00, 0.000000000000000000e+00
1.243652343750000000e+01, 3.000000000000000000e+01, 4.790039062500000000e+00, 3.852539062500000000e+00, 7.895507812500000000e-01, 5.928841114044189453e+00
8.686523437500000000e+00, 3.000000000000000000e+01, 2.354003906250000000e+01, 2.260253906250000000e+01, 2.664550781250000000e+00, 1.279987812042236328e+00
2.368652343750000000e+01, 3.000000000000000000e+01, 8.540039062500000000e+00, 7.602539062500000000e+00, 1.164550781250000000e+00, 2.215590238571166992e+00
1.618652343750000000e+01, 3.000000000000000000e+01, 1.040039062500000000e+00, 1.510253906250000000e+01, 4.145507812500000000e-01, 8.704730033874511719e+00
1.186523437500000000e+00, 3.000000000000000000e+01, 1.604003906250000000e+01, 1.025390625000000000e-01, 1.914550781250000000e+00, 9.789503097534179688e+00
